"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Ag_P_din4_c2_d1","Ag","P","din4_c2_d1","din4",2.48700574999997,1.77455486340861,"True"
"Ru_N_rol1_din2","Ru","N","rol1_din2","rol1_din2",3.08846649999995,1.91927509194377,"True"
"Ni_P_din3_c1","Ni","P","din3_c1","din3",2.11278875000003,1.51395470630983,"True"
"Pt_N_rol3_c2","Pt","N","rol3_c2","rol3",-1.92148150000001,-2.04824964043536,"True"
"Au_N_rol2_din2_c2_s3","Au","N","rol2_din2_c2_s3","rol2_din2",0.269709500000029,-0.785893215599248,"True"
"Cu_P_rol2_din2_c2_s1","Cu","P","rol2_din2_c2_s1","rol2_din2",-2.96541175000005,-2.47457189770984,"False"
"Ni_N_din3_c2","Ni","N","din3_c2","din3",-0.140211250000014,-0.151939798634253,"True"
"Cd_C_rol1_din2_c3","Cd","C","rol1_din2_c3","rol1_din2",0.768058699999968,0.652546665210963,"True"
"Cd_S_rol1_din2","Cd","S","rol1_din2","rol1_din2",0.777058699999983,1.10046871766944,"True"
"Os_P_rol2_din2_b","Os","P","rol2_din2_b","rol2_din2",-1.13062200000003,-1.1126689485554,"True"
"Pd_P_rol2_din2_c3_b","Pd","P","rol2_din2_c3_b","rol2_din2",-3.31349675000006,-3.3259089044241,"True"
"Zn_S_din4_c1","Zn","S","din4_c1","din4",-0.048755850000054,0.374865815128415,"True"
"Co_S_rol1_din2_c1_b","Co","S","rol1_din2_c1_b","rol1_din2",1.20843950000007,1.18102189720265,"True"
"Pt_C_rol1_din2_c3","Pt","C","rol1_din2_c3","rol1_din2",-1.12948149999998,-1.28132795264795,"True"
"Au_S_rol1_din2_c2_s1","Au","S","rol1_din2_c2_s1","rol1_din2",3.08270950000002,2.42044221187059,"True"
"Zn_N_rol1_din2_c1_a","Zn","N","rol1_din2_c1_a","rol1_din2",-0.553755849999935,-0.118074519864601,"True"
"Au_P_rol1_din2","Au","P","rol1_din2","rol1_din2",1.83870949999999,1.51739048090161,"True"
"Fe_P_rol1_din2_c2_s2","Fe","P","rol1_din2_c2_s2","rol1_din2",-0.51928250000001,0.125107106164491,"True"
"Ag_S_din4_c3","Ag","S","din4_c3","din4",-0.051994249999901,0.090736391741959,"True"
"Pt_P_rol1_din2_c1_a","Pt","P","rol1_din2_c1_a","rol1_din2",2.79851850000002,2.12655729453719,"True"
"Zn_N_din4_c1","Zn","N","din4_c1","din4",-2.04775585000008,-2.16823348730541,"True"
"Cd_N_din4_c1","Cd","N","din4_c1","din4",-0.602941300000013,-0.649457706050287,"True"
"Pt_S_din4","Pt","S","din4","din4",2.79751850000004,2.55555934940851,"True"
"Fe_C_din4_c4","Fe","C","din4_c4","din4",-0.823282499999984,-0.89249797133931,"True"
"Au_N_rol1_din2_c1_b","Au","N","rol1_din2_c1_b","rol1_din2",1.75770949999997,1.71268366779185,"True"
"Os_N_rol3_c2","Os","N","rol3_c2","rol3",-1.98862199999997,-1.66921569554376,"True"
"Rh_N_rol3","Rh","N","rol3","rol3",-0.041177999999939,-0.160810280702893,"True"
"Co_S_rol3_c1","Co","S","rol3_c1","rol3",0.858439499999933,0.839051714802108,"True"
"Pt_S_rol1_din2","Pt","S","rol1_din2","rol1_din2",3.45251850000001,2.65152930537527,"True"
"Cd_P_rol2_din2_c2_s1","Cd","P","rol2_din2_c2_s1","rol2_din2",-1.69294130000004,-1.704812994843,"True"
"Cu_S_din4_c1","Cu","S","din4_c1","din4",0.425588250000031,0.615485437652119,"False"
"Ru_S_rol1_din2_c1_a","Ru","S","rol1_din2_c1_a","rol1_din2",2.28946649999997,2.16536054580836,"True"
"Co_S_din3","Co","S","din3","din3",1.20543950000003,1.47486937636152,"True"
"Rh_S_rol3_c1","Rh","S","rol3_c1","rol3",1.13582199999997,1.1541025063578,"True"
"Zn_C_rol2_din2_c4","Zn","C","rol2_din2_c4","rol2_din2",-4.88075585000005,-4.65598293393375,"True"
"Ir_P_din4_c1","Ir","P","din4_c1","din4",1.35708375000003,0.694616301268753,"True"
"Ni_S_din4_c3","Ni","S","din4_c3","din4",-2.04321124999992,-1.30149238986693,"True"
"Cd_S_rol2_din2_b","Cd","S","rol2_din2_b","rol2_din2",0.556058699999979,0.574588093091247,"True"
"Ir_N_rol2_din2_c3_a","Ir","N","rol2_din2_c3_a","rol2_din2",-4.53591625,-4.4607301334377,"True"
"Os_P_din3_c1","Os","P","din3_c1","din3",3.91437800000005,3.09676129675381,"True"
"Zn_N_din4_c2_s1","Zn","N","din4_c2_s1","din4",-1.29675584999999,-2.09039567933527,"True"
